"Fecundity","Egg","parr","0_1","1_2","2_plus"
2540.03494532896,0.242192902045579,0.188572680268879,0.310398191398876,0.405532067617756,0.260463512524401
5694.96125831801,0.241511243523559,0.494212037386581,0.269561782057121,0.435131719766194,0.124269739341979
3650.43932869897,0.717688472451242,0.255501679673694,0.30300261023859,0.253737684062297,0.142415376829017
2921.66121096143,0.297171229769895,0.327756775023585,0.386811693618214,0.337901670254969,0.0901227166706877
3689.35023188744,0.260082582748338,0.30972306609215,0.302303140790272,0.50950014000526,0.1273796169157
2021.72634029783,0.246857748613438,0.259985196534838,0.256662281306182,0.523245740991648,0.09655714942277
3854.92543800257,0.391108837134051,0.1401657832586,0.766207457019262,0.235427868030294,0.126107379140538
3604.9755924845,0.338766800994836,0.260069173190386,0.165573808606326,0.344597108749191,0.111673018943448
4792.50026543508,0.251619867612339,0.196490696590992,0.170732232202511,0.535744207700135,0.0686558362845052
6336.28106283965,0.23525137477429,0.313784674199909,0.248777280753271,0.340913344610876,0.261862571501736
3907.07828921074,0.463697818229134,0.285244382865958,0.207467302034886,0.53762233892685,0.0928451068321344
3974.32132156545,0.186263837599892,0.184394792536366,0.0804928744974441,0.177544175572331,0.16942678842118
2423.06058299751,0.214207033470119,0.316974103644731,0.294788292415026,0.519839219314734,0.11448589787427
2515.58825761232,0.468327331097932,0.169509668911417,0.224529838386925,0.367782347312675,0.120890901635279
3719.26082389173,0.163638700686564,0.384647227450734,0.244951910528939,0.413998141816842,0.262224742959092
3542.78284058044,0.223981753927068,0.165283214135839,0.267154122193647,0.500597397823143,0.0669720196366509
4002.61258880854,0.459013704396832,0.367916163867181,0.267363908159764,0.553007378876178,0.174697833744003
5246.81311253554,0.217062202773077,0.635746756435724,0.200815688797595,0.319965716323857,0.178879491787759
2930.03712878936,0.465890263135114,0.150668636483855,0.111384614196453,0.315232202932891,0.105844272996419
4774.44846639789,0.333965242315953,0.273610029391603,0.0800781077310602,0.392545874048072,0.096664696002871
3601.02414246293,0.287787430579421,0.264665825539444,0.423113709836394,0.359827003956154,0.309990183009956
3329.57929953997,0.470102056333449,0.305379493667874,0.511147175057708,0.181070580585418,0.281965274605831
5949.57891257445,0.271667540154032,0.190811261316818,0.5367198175374,0.374508392374494,0.0935212010533319
3957.48011463398,0.146838155310005,0.195255823882832,0.332492429423422,0.26356638300073,0.239459897673828
3297.37725127303,0.365054875881593,0.316947239330595,0.194213600068479,0.378816545685165,0.104486529268128
4070.33750603448,0.349009284045839,0.444587430730137,0.223669427732886,0.448596241734249,0.138386065314451
6214.45038181023,0.537279662457321,0.238049457708592,0.237566217154537,0.253801555113342,0.164639258242383
3402.01518348864,0.652990385061731,0.301680691507698,0.184256842278763,0.447435982485547,0.0604311697901607
3288.39147636301,0.24229049513242,0.179538441841815,0.299033342068838,0.316187010650614,0.161379456065475
2497.67616039595,0.186409505268744,0.088227823571121,0.550472449939815,0.356210724205593,0.0950983292372887
4409.52495209314,0.171471024678979,0.170783530640751,0.427797490554892,0.31357099880753,0.102806094167906
3197.01881971983,0.242397665563671,0.156670188939022,0.266040038990392,0.351084512005797,0.234734532994685
3271.81638165253,0.376964791015107,0.256566211439943,0.524737459833179,0.243693964470559,0.191775793145073
3567.19930004589,0.323446697564359,0.0822098971016897,0.199875346920761,0.169996256321535,0.191664884030852
4050.55104422832,0.226070565850979,0.320981811896186,0.0569196564290644,0.395026775060686,0.0949857784366994
4403.55188590613,0.153214997817043,0.157981285495547,0.225916838984538,0.294382077676994,0.267056179931333
2237.08967839551,0.165776591086344,0.118306712502519,0.307724478590439,0.285264227465127,0.0848049408297146
4520.12672241712,0.243764828510392,0.178753723578699,0.111707796590462,0.35111977858262,0.241923292161001
3591.78961789904,0.26148305825953,0.305282552676289,0.201785419292253,0.355558105812856,0.103780719774848
3129.32531873102,0.872706536301001,0.369276564805286,0.3175939986088,0.444474262338815,0.149447655975449
4707.35095904521,0.31312805676362,0.47658028340332,0.341612638541705,0.331246034091379,0.0849590299045852
2957.67905360821,0.435095755098417,0.376222877070643,0.393302875004643,0.562506155955082,0.194410967804495
4172.86269962153,0.477788691005201,0.36073148725645,0.379471573455275,0.376178374821546,0.269754908845597
4101.73458058094,0.96666699073613,0.426468638929271,0.220996304245819,0.243251829396802,0.211632835145098
5465.58172709387,0.252935972679858,0.247151662900247,0.329617919233533,0.244987675644533,0.0799481508697757
2991.14787757236,0.373037821875108,0.547210810790016,0.218047498689753,0.405908588725442,0.101097628961912
3111.96282427806,0.566338733014244,0.227591623307025,0.367682208814548,0.284250570645583,0.196100213689569
4802.89614046536,0.1857524845956,0.150708789496404,0.118793495149707,0.382467456704752,0.14413993075582
5416.65829675959,0.203039435707291,0.19436391392041,0.325201542894937,0.335080919150516,0.175066406641145
4053.46291184617,0.172601407537283,0.173587976506437,0.319084130246813,0.206655117251189,0.181793275792532
3455.03742284683,0.262971086634378,0.172571922173132,0.262262976612641,0.2952194991246,0.147528224496568
4175.92705904705,0.308677597155676,0.199691946519491,0.555755356839444,0.278381983573567,0.0970886115405955
2971.41942024293,0.192817941470874,0.250931352173183,0.224179952630535,0.262971046312682,0.122128383716429
4569.6187403538,0.384958847620134,0.17117671474472,0.157677838886374,0.340802671279466,0.0589048800505892
3907.02117252105,0.363941240003207,0.218298455640289,0.224579492936916,0.300068985005709,0.205823754420714
2622.05061661151,0.212486818851801,0.220956745463588,0.470377849370639,0.3007974328226,0.103043234711601
5279.77074906892,0.256209765447502,0.109576123988109,0.341208874597734,0.457487780028696,0.192459249313169
2797.81145280589,0.342206711493486,0.295209595240059,0.50669389619408,0.271291625279205,0.148063575142709
3782.32492845304,0.303644172301485,0.400727093806319,0.693694443458472,0.576775328318932,0.0888500788814589
4250.34622244387,0.395425481713668,0.147935586597246,0.291308408809805,0.327170206382679,0.156127297915689
4258.84352242338,0.322630514286576,0.437630360285903,0.199696671743534,0.321425979840934,0.17003664214652
4226.59539273326,0.272780973530314,0.242765487383949,0.306957157925734,0.363148901474504,0.145773491256063
5182.68778959609,0.59738072220907,0.261884245107942,0.157930261713546,0.380038285352792,0.130249904870642
3305.806571155,0.0992098388742216,0.28026952881072,0.483451896139901,0.437950694027109,0.126088054804936
3679.77245813012,0.181047542979805,0.272225429695153,0.354021463179221,0.209270321450976,0.157264320148629
2013.61588941081,0.426494100092759,0.224290812679571,0.172000523809725,0.272407732244083,0.110723780336904
5215.13874701261,0.242729983587559,0.264875821113641,0.307951435491585,0.315077974151789,0.0542910106981057
3046.30445668712,0.489842529821896,0.220863474169333,0.255137352672497,0.360688691268352,0.145393746142312
3840.26239800238,0.591995096772994,0.315304412314101,0.392193576845255,0.254026426268389,0.0897815392173515
6749.46835278494,0.233188473152199,0.296581577838299,0.344735657286324,0.285339678483145,0.206826392161615
3320.02844104543,0.105941545061584,0.172387856556181,0.221895921444442,0.280135092446273,0.24207010600025
3953.07558463188,0.357701475448765,0.220409955519653,0.841361159064134,0.308126250779294,0.360479174969033
7483.21345376096,0.120282563469646,0.175877175429,0.244395482281252,0.394365178126686,0.150806162076304
2859.97508091725,0.442855462204064,0.251959054908713,0.337054985546177,0.462935422447897,0.112623729152317
5283.90217136521,0.311559618716043,0.179698300063958,0.392681781971455,0.300474958703527,0.101610914862359
3732.89894244424,0.220868608964053,0.177457165411032,0.73924112669577,0.301684806347313,0.155436363620719
2955.97591967307,0.24358084623405,0.0940303337734127,0.187005145435039,0.283761326659764,0.146250282755912
